OBJECTID,x,y,Sheltered_Coastline,Geomorphology_Hazard,Elevation_Hazard,Sea_Level_Rise_Hazard,Wave_Hazard,storm_surge_hazard,Erosion_Rate_Hazard,Forest_Present,Marsh_Present,Dune_Present,Oyster_Reef_Present,Underwater_Grass_Present,Hazard_with_Habitats,Hazard_without_Habitats,Hazard_Reduction_by_Habitats,Community_Flood_Risk_Max,Community_Flood_Risk_Nearest,County,EI_wHAB,EI_woHAB_x,hab_role,NearRiskD,Latitude,Longitude,PercentBufferOccupied,HabScore,PercentRemaining2100,PercentBufferRemain,PersistScore,AreaScore,PDI,SVI,PeopleScore,EI_woHAB_y,Probability,HazScore,TotalScore,Overall_Rating,Shape__Area,Shape__Length,Hazard_Reduction_by_Habitats_Numeric,Hazard_with_Habitats_Numeric,Hazard_without_Habitats_Numeric,Community_Flood_Risk_Max_Numeric
91,417798.774493,4380947.23155,Yes,Moderate,Very Low,Low,Low,Very Low,Very Low,1,0,0,0,0,Low,Low,Low,Very High,High,Cecil,1.55109,1.79481995,0.243736,103.29592133,39.57326151,-75.95551465,53.79601696,3,0.0,2.74389331,1,2,20,100,3,2.96194005,0.9,5,14,High,6082.26416239,614.5708484264142,1.0,1,1,4.0
92,426548.774493,4380947.23155,Yes,Very High,Very Low,Low,Very Low,Very Low,Low,1,0,0,0,1,Low,Low,Low,High,Low,Cecil,1.66712999,1.93069994,0.26356801,448.87011719,39.57474784,-75.85419383,57.12294837,3,1.19412025,15.82660149,2,4,20,100,3,3.27024007,0.9,5,17,Very High,996543.263757395,18774.276158559715,1.0,1,1,3.0
93,427798.774493,4380947.23155,Yes,High,Very Low,Low,Low,Very Low,Low,1,1,0,0,0,Low,Moderate,Moderate,High,Moderate,Cecil,1.72941005,2.06478,0.33537099,365.12054443,39.57614924,-75.84096688,64.89079854,4,0.0,11.52779495,1,2,20,100,3,2.96194005,0.9,5,15,High,37911.623770375,1673.0665051376816,2.0,1,2,3.0
94,428048.774493,4380947.23155,Yes,High,Very Low,Low,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Low,High,Low,Cecil,1.56637001,1.87012005,0.30375299,393.52264404,39.57570915,-75.83740182,54.65817352,3,0.43040946,8.96523708,2,3,20,100,3,3.13857007,0.9,5,16,Very High,96205.00416389,2838.7499056773813,1.0,1,1,3.0
95,405548.774493,4380697.23155,Yes,Moderate,Very Low,Low,Low,Very Low,Moderate,1,0,0,0,0,Low,Moderate,Low,Very High,Low,Harford,1.80865002,2.0998199,0.29117301,1432.6048584,39.57008271,-76.1008925,94.99453383,5,6.84336837,21.33290677,2,3,20,100,3,0.0,0.9,2,15,High,53484.94443053,1187.7449381468937,1.0,1,2,4.0
96,406048.774493,4380697.23155,Yes,Low,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Very High,Cecil,1.61080003,1.87012005,0.25932199,1208.06787109,39.5708217,-76.09080256,97.31543839,5,18.18429482,39.57221447,3,2,20,100,3,0.0,0.9,2,15,High,21575.940085765,869.9064871718381,1.0,1,1,4.0
97,407048.774493,4380697.23155,Yes,Moderate,Very Low,Low,Moderate,Very Low,Very Low,1,1,0,0,0,Low,Low,Moderate,Very High,Very High,Cecil,1.58704996,1.90186,0.31480601,872.31628418,39.5709443,-76.08342149,99.71279798,5,3.97490378,23.01919009,2,2,20,100,3,0.0,0.9,2,14,High,5696.320992675,464.79366636244913,2.0,1,1,4.0
98,411048.774493,4380697.23155,Yes,Very High,Very Low,Low,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Moderate,Very High,Very High,Cecil,1.61111999,1.93069994,0.31957999,1925.13989258,39.57009531,-76.03511215,42.58003092,3,6.86463662,17.83590919,2,2,20,100,3,2.96194005,0.9,5,15,High,24042.239571035,770.6260355214218,2.0,1,1,4.0
99,415798.774493,4380697.23155,Yes,Low,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Low,Cecil,1.61616004,1.87012005,0.253961,25.82109833,39.57130082,-75.97993121,35.98684166,2,0.0,40.83591133,2,2,20,100,3,3.13857007,0.9,5,14,High,3411.8082831,365.39894177479295,1.0,1,1,4.0
100,416048.774493,4380697.23155,Yes,Very Low,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Very High,Cecil,1.46379995,1.69380999,0.230019,0.0,39.5723498,-75.97729658,23.196334,2,10.5267412,40.96756325,3,2,20,100,3,3.13857007,0.9,5,15,High,2913.95515626,310.56268960488137,1.0,1,1,4.0
101,416298.774493,4380697.23155,Yes,Very Low,Very Low,Low,Moderate,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Low,Cecil,1.55109,1.79481995,0.243736,0.0,39.57134697,-75.97462649,56.54002519,3,12.65898986,55.30360343,3,1,20,100,3,2.96194005,0.9,5,15,High,2373.318903565,258.2372846277638,1.0,1,1,4.0
102,417548.774493,4380697.23155,Yes,Moderate,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,High,Cecil,1.71254003,1.98164999,0.269106,49.70306396,39.57138849,-75.95648358,34.75507882,2,44.94407317,43.48266432,5,2,20,100,3,3.98646998,0.9,5,17,Very High,8457.30676636,466.74758296473595,1.0,1,1,4.0
103,426548.774493,4380697.23155,Yes,Very High,Very Low,Low,Very Low,Very Low,Low,1,0,0,0,1,Low,Low,Low,High,Low,Cecil,1.66712999,1.93069994,0.26356801,638.45611572,39.57278468,-75.85493295,21.2196893,2,90.52186763,28.22244747,5,1,20,100,3,3.49735999,0.9,5,16,Very High,2260.194857425,250.86584557318193,1.0,1,1,3.0
104,428048.774493,4380697.23155,Yes,Very Low,Very Low,Low,Very Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,High,Low,Cecil,1.32579005,1.53412998,0.208333,102.0606842,39.57255977,-75.83548692,20.20354596,2,84.19245339,44.22280183,5,1,20,100,3,3.49735999,0.9,5,16,Very High,894.636764375,125.41829961258436,1.0,1,1,3.0
105,405548.774493,4380447.23155,Yes,Moderate,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Low,Harford,1.70685995,1.98164999,0.274786,1253.86437988,39.56857585,-76.09950261,27.16754645,2,23.52694392,41.03906922,4,2,20,100,3,2.96194005,0.9,5,16,Very High,10062.088281715,911.884701216281,1.0,1,1,4.0
106,406048.774493,4380447.23155,Yes,Low,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Very High,Cecil,1.61080003,1.87012005,0.25932199,1028.51586914,39.56851703,-76.09049108,73.97953739,4,96.27709556,64.84768667,5,2,20,100,3,3.98646998,0.9,5,19,Very High,4089.657045225,369.74823691970136,1.0,1,1,4.0
107,407048.774493,4380447.23155,Yes,High,Very Low,Low,Low,Very Low,Very Low,1,1,0,0,0,Low,Low,Moderate,Very High,Very High,Cecil,1.56057,1.87012005,0.309553,626.73040771,39.56870579,-76.08305573,81.86701025,5,84.83888852,71.9255601,5,3,20,100,3,0.0,0.9,2,18,Very High,74046.336236145,1729.415041627349,2.0,1,1,4.0
108,411048.774493,4380447.23155,Yes,Very High,Very Low,Low,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Moderate,Very High,Very High,Cecil,1.61111999,1.93069994,0.31957999,1864.10620117,39.56953661,-76.03601763,26.82484257,2,0.0,31.05793298,1,1,20,100,3,2.96194005,0.9,5,12,Medium,733.62336878,153.8149168026601,2.0,1,1,4.0
109,415298.774493,4380447.23155,Yes,Very Low,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Low,Cecil,1.46379995,1.69380999,0.230019,0.0,39.56834374,-75.98494463,29.20484773,2,7.53084115,37.89839288,3,3,20,100,3,3.55669999,0.9,5,16,Very High,39266.665405185,1978.2393578714439,1.0,1,1,4.0
110,415548.774493,4380447.23155,Yes,Very Low,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Low,Cecil,1.46379995,1.69380999,0.230019,0.0,39.5691836,-75.98298048,8.47024471,1,0.00736606,36.64895636,3,2,20,100,3,3.76880002,0.9,5,14,High,12888.932421615,543.4884836211421,1.0,1,1,4.0
111,417548.774493,4380447.23155,Yes,Moderate,Very Low,Low,Low,Very High,Low,1,0,0,0,0,Moderate,Moderate,Moderate,Very High,Low,Cecil,2.15523005,2.49390006,0.33866999,43.86003494,39.5698566,-75.95641749,32.50054743,2,0.0,34.59329514,2,3,20,100,3,3.46526003,0.9,5,15,High,39739.817895775,1602.9496354097907,2.0,2,2,4.0
112,425798.774493,4380447.23155,Yes,High,Very Low,Low,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Low,High,High,Cecil,1.56637001,1.87012005,0.30375299,134.1545105,39.56995374,-75.8639048,3.29764152,1,38.59032948,19.76398195,3,3,20,100,3,3.49735999,0.9,5,15,High,51405.130762415,2241.079012294489,1.0,1,1,3.0
113,426298.774493,4380447.23155,Yes,High,Very Low,Low,Very Low,Very Low,Low,1,1,0,0,1,Low,Low,Low,High,High,Cecil,1.56491995,1.87012005,0.30519801,505.98364258,39.57063526,-75.85799355,52.55312244,3,0.0,0.0,0,2,20,100,3,3.13857007,0.9,5,13,Medium,5038.11223253,360.88507992299304,1.0,1,1,3.0
114,427548.774493,4380447.23155,Yes,Low,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,High,High,Cecil,1.61616004,1.87012005,0.253961,74.63404846,39.56872799,-75.84095479,34.76014008,2,5.71152086,41.03995156,3,4,20,100,3,3.46526003,0.9,5,17,Very High,745296.20938566,14856.316872564661,1.0,1,1,3.0
115,427798.774493,4380447.23155,Yes,Very Low,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,High,Moderate,Cecil,1.46379995,1.69380999,0.230019,114.65187836,39.56926371,-75.83993691,31.02247575,2,14.72283077,20.03503457,2,2,20,100,3,2.91769004,0.9,5,14,High,3016.07003941,309.6129042847251,1.0,1,1,3.0
116,405798.774493,4380197.23155,Yes,Low,Very Low,Low,Low,Very Low,Very Low,1,0,0,0,0,Low,Low,Low,Very High,Low,Harford,1.45894003,1.69380999,0.234874,972.67230225,39.56607204,-76.09770876,32.50655582,2,0.0,6.314943,1,1,20,100,3,3.67191005,0.9,5,12,Medium,368.12174903,117.95663192051448,1.0,1,1,4.0
117,406048.774493,4380197.23155,Yes,Low,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Very High,Cecil,1.61080003,1.87012005,0.25932199,935.63549805,39.56627908,-76.09073845,51.84855506,3,13.45822011,49.82400606,3,2,20,100,3,2.75348997,0.9,4,15,High,29223.08137091,1499.929699849749,1.0,1,1,4.0
118,406798.774493,4380197.23155,Yes,Low,Very Low,Low,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Low,Very High,Very High,Cecil,1.41343999,1.69380999,0.28036901,392.17657471,39.56609676,-76.0834717,37.15286436,2,0.0,20.83485041,1,2,20,100,3,3.0401001,0.9,5,13,Medium,25027.350936525,1123.4224201853215,1.0,1,1,4.0
119,407048.774493,4380197.23155,Yes,High,Very Low,Low,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Moderate,Very High,Very High,Cecil,1.56057,1.87012005,0.309553,433.41275024,39.56667718,-76.08327405,2.86740535,1,4.29634346,19.72109336,2,2,20,100,3,0.0,0.9,2,10,Low,10081.163737755,509.31363129474437,2.0,1,1,4.0
120,410798.774493,4380197.23155,Yes,Very High,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Moderate,Low,Very High,Very High,Cecil,1.83606994,2.13165998,0.295589,1493.91027832,39.5661738,-76.03737808,13.71479575,1,14.31738583,18.45557018,2,2,20,100,3,3.0401001,0.9,5,13,Medium,19858.24971662,549.8647269452326,1.0,1,2,4.0
121,411048.774493,4380197.23155,Yes,Very High,Very Low,Low,Very Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Very High,Cecil,1.66297996,1.93069994,0.26772201,1584.56994629,39.56701303,-76.03663803,87.25066226,5,37.93238648,49.68169094,4,4,20,100,3,0.0,0.9,2,18,Very High,922951.672109615,8875.418064856027,1.0,1,1,4.0
122,415048.774493,4380197.23155,Yes,Low,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Low,Cecil,1.61616004,1.87012005,0.253961,0.0,39.56651892,-75.98759496,68.02024979,4,86.66944295,82.78738417,5,2,20,100,3,0.0,0.9,2,16,Very High,21456.711652005,918.1523587820152,1.0,1,1,4.0
123,417548.774493,4380197.23155,Yes,Low,Very Low,Low,Low,Very High,Low,1,0,0,0,0,Moderate,Moderate,Moderate,Very High,Low,Cecil,2.03394008,2.35354996,0.31961,52.26594543,39.56720526,-75.9574128,84.23979348,5,84.47350974,78.91367188,5,2,20,100,3,0.0,0.9,2,17,Very High,3769.395200985,283.6126461714709,2.0,2,2,4.0
124,426298.774493,4380197.23155,Yes,Very Low,Very Low,Low,Very Low,Very Low,Low,1,1,0,0,1,Low,Low,Low,High,High,Cecil,1.28375995,1.53412998,0.25036499,413.33190918,39.56835333,-75.85700889,64.93422869,4,83.96929054,70.3925259,5,1,20,100,3,0.0,0.008,1,14,High,2049.698726615,249.6849965770489,1.0,1,1,3.0
125,427048.774493,4380197.23155,Yes,Very Low,Very Low,Low,Low,Very Low,Low,1,1,0,0,1,Low,Low,Low,High,High,Cecil,1.41738999,1.69380999,0.276425,113.54366302,39.56690497,-75.84871981,22.04025927,2,1.51632846,40.79970937,3,3,20,100,3,2.84267998,0.9,4,15,High,40546.191344805,1400.782498404376,1.0,1,1,3.0
126,427298.774493,4380197.23155,Yes,Very Low,Very Low,Low,Low,Very Low,Low,1,1,0,0,0,Low,Low,Low,High,High,Cecil,1.41869998,1.69380999,0.27511701,96.06673431,39.56676258,-75.84686681,44.17968469,3,99.99026607,51.65429279,5,1,20,100,3,0.0,0.008,1,13,Medium,2837.53220744,220.94814019586462,1.0,1,1,3.0
127,428548.774493,4380197.23155,Yes,Very Low,Low,Low,Very Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,High,Low,Cecil,1.46379995,1.69380999,0.230019,13.64964771,39.56869495,-75.83171384,29.18321948,2,0.44699586,54.13990147,3,2,20,100,3,0.0,0.9,2,12,Medium,6560.306399645,496.2627011467634,1.0,1,1,3.0
128,405798.774493,4379947.23155,Yes,Low,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Low,Harford,1.61080003,1.87012005,0.25932199,744.8114624,39.56398201,-76.09693859,85.72533746,5,0.0,41.22824323,2,1,20,100,3,0.0,0.9,2,13,Medium,224.30191587,74.3523237223246,1.0,1,1,4.0
129,406048.774493,4379947.23155,Yes,Low,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Very High,Cecil,1.61080003,1.87012005,0.25932199,891.92059326,39.56493978,-76.09076416,52.03901252,3,9.82733947,44.73955935,3,3,20,100,3,2.96194005,0.9,5,17,Very High,72602.09785525,1909.936877068805,1.0,1,1,4.0
130,406798.774493,4379947.23155,Yes,High,Very Low,Low,Low,Very Low,Very Low,1,1,0,0,0,Low,Low,Moderate,Very High,Very High,Cecil,1.56057,1.87012005,0.309553,348.42617798,39.56407313,-76.08446009,88.59883083,5,90.98159189,57.8424631,5,2,20,100,3,0.0,0.9,2,17,Very High,31394.382678345,775.1502472949546,2.0,1,1,4.0
131,410798.774493,4379947.23155,Yes,Very High,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Moderate,Low,Very High,Very High,Cecil,1.83606994,2.13165998,0.295589,1332.18383789,39.56467979,-76.03789694,90.65673945,5,88.74715789,52.13241016,5,2,20,100,3,0.0,0.9,2,17,Very High,12299.086610725,777.1598846952426,1.0,1,2,4.0
132,411048.774493,4379947.23155,Yes,Very High,Very Low,Low,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Moderate,Very High,Very High,Cecil,1.61111999,1.93069994,0.31957999,1334.5480957,39.56476236,-76.03422713,90.53035861,5,80.12993697,70.17868876,5,2,20,100,3,0.0,0.9,2,17,Very High,29068.683811695,729.9879449228472,2.0,1,1,4.0
133,414548.774493,4379947.23155,Yes,High,Very Low,Low,Low,Very Low,Low,1,1,0,0,0,Low,Moderate,Moderate,Very High,Low,Cecil,1.72941005,2.06478,0.33537099,407.37744141,39.5638016,-75.99401514,77.48259206,4,80.74222093,76.13152487,5,3,20,100,3,0.0,0.9,2,17,Very High,65902.446286255,1444.0668527584278,2.0,1,2,4.0
134,414798.774493,4379947.23155,Yes,Low,Very Low,Low,Low,Very Low,Low,1,1,0,0,0,Low,Low,Low,Very High,Low,Cecil,1.56637001,1.87012005,0.30375299,239.35971069,39.56388657,-75.99203077,85.28677503,5,0.74857061,13.7681114,2,3,0,0,0,0.0,0.9,2,12,Medium,329092.83147685,3167.9343843025813,1.0,1,1,4.0
135,416798.774493,4379947.23155,Yes,Very Low,Very Low,Low,Low,Very Low,Very Low,1,0,0,0,0,Low,Low,Low,Very High,Moderate,Cecil,1.32579005,1.53412998,0.208333,240.68473816,39.56218744,-75.96803449,81.52808869,5,0.0,0.1295797,1,3,20,100,3,0.0,0.9,2,14,High,129193.106964595,4369.059744235853,1.0,1,1,4.0
136,417298.774493,4379947.23155,Yes,Moderate,Very Low,Low,Low,Very High,Low,1,0,0,0,0,Moderate,Moderate,Moderate,Very High,Low,Cecil,2.15523005,2.49390006,0.33866999,107.27803802,39.56407892,-75.96133588,81.10146909,5,38.64842649,51.58501454,4,2,20,100,3,0.0,0.9,2,16,Very High,5048.802852925,395.72034513359966,2.0,2,2,4.0
137,426048.774493,4379947.23155,Yes,Very High,Very Low,Low,Very Low,Very Low,Low,1,1,0,0,1,Low,Low,Moderate,High,High,Cecil,1.61561,1.93069994,0.31508401,20.30179977,39.56572411,-75.86027038,40.73580887,3,1.45538068,11.25491878,2,3,20,100,3,3.37616992,0.9,5,16,Very High,201669.05352935,2087.283342784179,2.0,1,1,3.0
138,426798.774493,4379947.23155,Yes,Moderate,Very Low,Low,Low,Very Low,Low,1,1,0,0,1,Low,Low,Moderate,High,High,Cecil,1.65824997,1.98164999,0.32339799,79.89719391,39.56624595,-75.84943841,28.5009116,2,0.0,0.0,0,2,20,100,3,3.37616992,0.9,5,12,Medium,10144.607299975,556.4156014763955,2.0,1,1,3.0
139,405798.774493,4379697.23155,Yes,Low,Very Low,Low,Low,Very Low,Low,1,1,0,0,0,Low,Low,Moderate,Very High,Low,Harford,1.56057,1.87012005,0.309553,503.29510498,39.56175702,-76.09671688,47.34405607,3,0.0,0.68738976,1,2,20,100,3,3.37616992,0.9,5,14,High,26773.261854525,1288.5023077451478,2.0,1,1,4.0
140,406298.774493,4379697.23155,Yes,Low,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Very High,Cecil,1.61080003,1.87012005,0.25932199,749.76245117,39.56245828,-76.08955552,39.95934909,2,0.0,0.1092022,1,2,20,100,3,3.37616992,0.9,5,13,Medium,4609.84919254,388.7655386564012,1.0,1,1,4.0
141,406798.774493,4379697.23155,Yes,High,Very Low,Low,Low,Very Low,Moderate,1,1,0,0,0,Low,Moderate,Moderate,Very High,Very High,Cecil,1.82576001,2.18791008,0.36215499,342.05477905,39.5618969,-76.08479717,53.06068561,3,0.0,23.80434127,1,2,20,100,3,0.0,0.9,2,11,Low,28082.735343445,693.2146920270396,2.0,1,2,4.0
142,410798.774493,4379697.23155,Yes,Very High,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Moderate,Low,Very High,Very High,Cecil,1.83606994,2.13165998,0.295589,1050.7644043,39.56213782,-76.03779274,49.54191056,3,8.6871497,25.66546946,2,2,20,100,3,2.96194005,0.9,5,15,High,11448.742536415,699.7980026237698,1.0,1,2,4.0
143,411048.774493,4379697.23155,Yes,Very High,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Moderate,Low,Very High,Very High,Cecil,1.83606994,2.13165998,0.295589,1111.18579102,39.56269967,-76.03762689,28.52701936,2,0.0,0.0,0,2,20,100,3,3.37616992,0.9,5,12,Medium,35582.330168615,1789.3877133892634,1.0,1,2,4.0
144,414048.774493,4379697.23155,Yes,Moderate,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Very High,Cecil,1.71254003,1.98164999,0.269106,54.24118805,39.56158853,-75.9994676,32.01335479,2,59.51557472,22.83413381,4,2,20,100,3,3.67191005,0.9,5,16,Very High,4921.518417775,302.3204952347571,1.0,1,1,4.0
145,414298.774493,4379697.23155,Yes,Moderate,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Very High,Cecil,1.71254003,1.98164999,0.269106,243.62322998,39.56259246,-75.99762932,9.65026154,1,0.0,23.01768444,1,2,80,100,5,0.0,0.9,2,11,Low,3924.61191574,250.07750196291954,1.0,1,1,4.0
146,416548.774493,4379697.23155,Yes,Low,Very Low,Low,Moderate,Very Low,Very Low,1,0,0,0,0,Low,Low,Low,Very High,Moderate,Cecil,1.55109,1.79481995,0.243736,197.79341125,39.56184412,-75.96933911,29.65036301,2,6.74674824,22.07983974,2,4,80,100,5,3.67191005,0.9,5,18,Very High,1166702.401460895,11219.42850307574,1.0,1,1,4.0
147,417048.774493,4379697.23155,Yes,Very Low,Very Low,Low,Low,Very Low,Very Low,1,0,0,0,0,Low,Low,Low,Very High,High,Cecil,1.32579005,1.53412998,0.208333,234.66731262,39.56187082,-75.96695874,54.97527656,3,0.0,3.39860285,1,2,20,100,3,3.13857007,0.9,5,14,High,24822.19719732,832.4949686399389,1.0,1,1,4.0
148,426298.774493,4379697.23155,Yes,Very Low,Very Low,Low,Low,Very Low,Low,1,1,0,0,1,Low,Low,Low,High,High,Cecil,1.41738999,1.69380999,0.276425,60.93736649,39.56331234,-75.85877155,88.19534889,5,16.60664215,29.50913099,2,3,20,100,3,0.0,0.9,2,15,High,273498.31355463,4630.648950991825,1.0,1,1,3.0
149,427048.774493,4379697.23155,Yes,Low,Very Low,Low,Low,Very Low,Low,1,1,0,0,1,Low,Low,Low,High,High,Cecil,1.56491995,1.87012005,0.30519801,47.95024109,39.56411193,-75.84850544,6.65336016,1,6.9038383,30.20684115,2,2,20,100,3,3.0401001,0.9,5,13,Medium,34901.985250315,1093.860079589326,1.0,1,1,3.0
150,406048.774493,4379447.23155,Yes,Low,Very Low,Low,Low,Very Low,Very Low,1,1,0,0,0,Low,Low,Low,Very High,Low,Harford,1.41343999,1.69380999,0.28036901,273.04968262,39.55905201,-76.09522805,99.56802603,5,1.95277755,3.97597996,2,3,20,100,3,0.0,0.9,2,15,High,220455.90066613,4343.272504934231,1.0,1,1,4.0
151,406548.774493,4379447.23155,Yes,Low,Very Low,Low,Low,Very Low,Very Low,1,0,0,0,0,Low,Low,Low,Very High,Very High,Cecil,1.45894003,1.69380999,0.234874,533.80096436,39.56055935,-76.08729155,21.656744,2,4.11126462,19.36148754,2,2,20,100,3,3.46526003,0.9,5,14,High,12873.56618426,583.1574128786679,1.0,1,1,4.0
152,407048.774493,4379447.23155,Yes,Very Low,Very Low,Low,Low,Very Low,Moderate,1,0,0,0,0,Low,Low,Low,Very High,Very High,Cecil,1.54594004,1.79481995,0.248881,29.19280243,39.55983377,-76.08147599,11.2597913,1,82.34514266,42.5133438,5,2,20,100,3,3.49735999,0.9,5,16,Very High,13003.04532691,607.4208661617155,1.0,1,1,4.0
153,410548.774493,4379447.23155,Yes,Very High,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Moderate,Low,Very High,Very High,Cecil,1.83606994,2.13165998,0.295589,826.45526123,39.55970897,-76.0397147,58.08177166,3,47.09353751,49.16704432,5,2,20,100,3,3.82595992,0.9,5,18,Very High,28833.8057963,962.1142675700853,1.0,1,2,4.0
154,411048.774493,4379447.23155,Yes,High,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Moderate,Low,Very High,Very High,Cecil,1.77847004,2.06478,0.28631499,944.62768555,39.56110407,-76.03835464,11.96519359,1,0.0,12.04269245,1,3,20,100,3,4.22419977,0.9,5,13,Medium,68546.498859625,1171.251221004657,1.0,1,2,4.0
155,414048.774493,4379447.23155,Yes,Very Low,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Very High,Very High,Cecil,1.46379995,1.69380999,0.230019,0.0,39.56044607,-76.00042415,22.48716343,2,3.51188741,20.67828474,2,1,20,100,3,3.67191005,0.9,5,13,Medium,2290.790248185,195.5625388754561,1.0,1,1,4.0
156,416548.774493,4379447.23155,Yes,Low,Very Low,Low,Low,Very Low,Very Low,1,0,0,0,0,Low,Low,Low,Very High,Moderate,Cecil,1.46379995,1.69380999,0.230019,76.47148895,39.5606988,-75.9694258,36.70444945,2,0.0,0.0,0,2,0,0,0,2.96194005,0.9,5,9,Very Low,19773.776957485,796.6588160319865,1.0,1,1,4.0
157,426048.774493,4379447.23155,Yes,Very Low,Very Low,Low,Low,Very Low,Low,1,1,0,0,1,Low,Low,Low,High,Low,Cecil,1.41738999,1.69380999,0.276425,0.0,39.56104685,-75.86058206,39.55548987,2,0.0,0.0,0,2,20,100,3,2.96194005,0.9,5,12,Medium,22950.891045515,836.6394331394275,1.0,1,1,3.0
158,427048.774493,4379447.23155,Yes,Very Low,Very Low,Low,Low,Very Low,Low,1,1,0,0,0,Low,Low,Low,High,High,Cecil,1.41869998,1.69380999,0.27511701,0.0,39.56189522,-75.84746834,97.23661867,5,11.20483043,20.16542843,2,2,40,60,3,0.0,0.9,2,14,High,18467.26543592,960.0049521535417,1.0,1,1,3.0
159,406048.774493,4379197.23155,Yes,Low,Very Low,Low,Low,Very Low,Low,1,1,0,0,0,Low,Low,Moderate,Very High,Moderate,Harford,1.56057,1.87012005,0.309553,187.10450745,39.55740684,-76.09345849,50.9375161,3,0.0,0.72056202,1,3,20,100,3,2.96194005,0.9,5,15,High,59857.735134735,2570.3423190014914,2.0,1,1,4.0
160,407048.774493,4379197.23155,Yes,Low,Very Low,Low,Low,Very Low,Very Low,1,0,0,0,0,Low,Low,Low,Very High,Very High,Cecil,1.45894003,1.69380999,0.234874,49.59016037,39.55709359,-76.07999345,41.93740228,3,0.0,0.0,0,2,20,100,3,3.13857007,0.9,5,13,Medium,3296.34782095,255.41343542915644,1.0,1,1,4.0
161,409048.774493,4379197.23155,Yes,Very High,Very Low,Low,Very Low,Very Low,Low,1,1,0,0,0,Low,Low,Moderate,Very High,Low,Cecil,1.61111999,1.93069994,0.31957999,1794.75,39.55724038,-76.05782344,45.1859137,3,0.0,0.0,0,1,20,100,3,0.0,0.0,0,7,Very Low,2717.26727076,257.41236789621274,2.0,1,1,4.0
162,410298.774493,4379197.23155,Yes,Very High,Very Low,Low,Low,Very Low,Low,1,0,0,0,0,Low,Moderate,Low,Very High,Moderate,Cecil,1.83606994,2.13165998,0.295589,764.65496826,39.5570966,-76.04326529,24.33517235,2,2.2151451,11.38608136,2,3,20,60,2,4.3610301,0.9,5,14,High,122945.240349895,2299.6791201195283,1.0,1,2,4.0
163,411048.774493,4379197.23155,Yes,High,Very Low,Low,Very Low,Very Low,Low,0,0,0,0,0,Low,Low,Low,Very High,Very High,Cecil,1.81465995,1.87012005,0.0554574,552.24407959,39.55749918,-76.03301406,8.63825642,1,0.0,1.13810795,1,1,20,100,3,3.46526003,0.9,5,11,Low,959.793275375,123.94676506688911,1.0,1,1,4.0
